credit_limit,education,age,late_jul,bill_sep,prev_payment_sep,prev_payment_aug,prev_payment_jul,prev_payment_jun,prev_payment_may,prev_payment_apr,total_default,sex_female,marital_status_single,marital_status_other
30000.0,2.0,28,2,10775.192644269438,262.2494656687467,0.0,262.2494656687467,1656.2917557218755,0.0,100.52896183968625,15,0,0,0
30000.0,1.0,55,6,2395.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0,0,0
140000.0,1.1530812033842492,42,1,79137.70481169455,3087.1886286501576,5000.0,8643.332640545133,306.1624067684986,11531.883602266184,1532.1897646729522,10,0,0,0
50000.0,2.8428577432441617,24,1,7610.8997940672525,205.69921409339236,1049.1855263645775,738.8145576896052,504.71426770267516,501.02821599945634,519.1713553242123,5,0,0,0
50000.0,1.441264989046035,43,0,47394.45029387174,1939.6566188169718,2555.8735010953965,2000.0,1441.264989046035,1441.264989046035,1720.6324945230176,1,0,0,0
70000.0,2.489453363236707,31,0,44118.17053453661,1897.8906726473415,1879.5109937238628,1900.0,1021.0932735265859,3118.9839461739275,2783.1253811787315,5,1,0,0
40000.0,1.0,48,0,34469.93964489702,2001.159867631105,2998.950346035199,2998.0318988159984,3999.397105003967,2999.081552780799,1998.6879325439988,2,0,0,0
20000.0,1.7425111594228575,28,2,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0,0
362266.7951405416,3.0,40,2,103229.11683435096,11138.617846594181,0.0,5945.3359028108325,4829.990364459378,4375.32626727021,4167.303141972717,6,0,0,0
10000.0,1.6704450202377867,28,0,10107.203192873765,1746.6918387098483,2.3068848583354926,101.50293376676169,105.45759352390826,108.09403336200594,329.5549797622133,0,1,1,0
60000.0,2.0,33,2,21556.4543406936,2464.011691955695,2453.167048077423,1647.3847611701171,263.22908322715404,3328.6255720688564,3657.251144137713,11,0,0,0
30000.0,2.0,34,2,803.2137044272719,0.0,0.0,712.9381872101035,0.0,0.0,0.0,5,0,1,0
230000.0,2.055435949071385,37,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
50000.0,1.4632377130888388,32,0,46821.48861778407,2436.702940883972,3410.062981009644,2656.9245015456854,3147.049147644645,2472.4200603145773,18077.103558970604,0,0,1,0
258044.37652626468,2.0,37,0,255024.73300671988,10882.029829058358,3636.0581898716287,5226.943961533826,6131.211637974326,5804.437652626467,977.8117368676676,1,1,0,0
70000.0,1.9476785007972706,24,0,18298.27085639589,1438.2258306860979,1172.2783054862239,647.2885309413359,688.0145915788185,444.40565910716805,151.373820701932,0,0,0,0
90000.0,2.499457589159859,32,0,89309.76567851705,3199.783035663944,3913.1373327371657,2900.650893008169,2450.054241084014,2950.5966519241547,2700.3254465040845,2,0,1,0
160000.0,2.9821143491703315,29,-1,1779.412966415544,0.0,0.0,162.2695564691527,162.2695564691527,986.2634954230607,14.952404093603036,0,1,0,0
360000.0,1.23683070288574,29,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
140000.0,2.3286440345331507,40,1,1806.7170977213518,8616.567770759597,0.0,0.0,0.0,0.0,1859.6560243431725,1,0,0,0
20000.0,2.0,47,0,16496.60162546515,1966.6578592393312,1526.9879854761025,872.8630537687048,80.90532941991512,82.55645859175011,0.0,0,0,0,0
63753.16009845915,2.0,25,1,159.19524224122492,37.34394297966852,37.34394297966852,37.34394297966852,0.0,4270.782130103221,44577.83807869158,8,1,0,0
70000.0,2.74936174729936,30,2,51663.08813194944,4496.793755472539,5794.767888323959,626.5956317516,2399.744698919744,551.404155941408,526.340330671344,12,0,0,0
110000.0,3.0,26,0,110339.38026749909,3839.624825449765,5424.821680047715,4749.050488740658,2920.773498867981,4015.0995810794366,4459.690137457457,1,0,1,0
80000.0,1.2448080209773191,68,0,62909.84112793519,3414.3171926579384,4167.202666050082,3377.5959895113406,3389.8363905602064,3389.8363905602064,4793.989973778351,6,0,0,0
50000.0,1.1596630509230819,39,2,44680.63168257907,4000.0,0.0,3159.6630509230818,3191.5968243895372,0.0,3840.3369490769182,8,0,0,0
30000.0,1.058130605014899,24,0,15904.658896057097,87.19590752234862,1976.7477579940403,1459.3085764895707,988.3738789970201,705.8130605014899,46.50448401191927,8,1,0,0
299418.83488695667,2.0,35,0,142274.6107263896,8291.16372163472,10836.613402121731,6052.304860173902,5960.480772313052,5955.366519318271,5940.721158469578,2,0,0,0
500000.0,3.0,38,0,44081.449799483635,2705.121213397624,8431.842657771253,4689.113836183007,1507.8279588229043,2263.8920131884015,778.6364974874838,2,0,0,0
100000.0,2.0,32,0,5820.028871231133,0.0,795.2721593670634,1106.465613032436,0.0,978.407870570169,0.0,6,1,0,0
150000.0,1.5857604685939362,35,0,12110.5889172478,912.1359297109095,705.0161640078777,603.9806031905468,492.03879361890637,417.5728140578181,669.4498155532106,4,1,0,0
20000.0,1.1491267073965563,50,1,19517.237789897365,149.1267073965563,0.0,21095.61130482241,293.5512859481881,0.0,0.0,4,0,0,0
210946.86075328494,3.0,56,-1,12267.578089133101,570.8004295053843,60904.60951221702,905.3139246715057,11494.20379094919,11993.687796396182,23338.137665210234,0,0,0,0
30000.0,2.0,47,1,26157.05099407119,1721.9628303292195,1337.7179653408773,2146.3791985699636,260.1238989026016,1147.9752202194798,2369.9380505486993,9,1,0,0
20000.0,2.7903919243712316,25,1,6954.253099823768,1392.8556295465805,2000.0,469.6470187469034,388.87282679064606,270.31403813496127,386.2796436468303,3,1,0,0
120000.0,3.0,31,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
230000.0,1.0508383853348005,56,-1,361.6528700306508,325.3542629016033,2243.4017152114116,299.93507023420307,325.3542629016033,299.93507023420307,299.93507023420307,0,1,0,0
30000.0,1.0,26,0,27385.56632414916,1956.9483991555362,2284.741995777681,1881.6080976777246,1892.3709978888405,1892.3709978888405,1892.3709978888405,0,1,0,0
160000.0,2.7243556468286974,38,-1,808.1441359346179,301.2530271053353,272.44819219893424,272.44819219893424,410.27036878458546,354.5902094439823,470.3608377759293,0,0,0,0
360000.0,3.0,32,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
290000.0,2.2505269245384625,42,-2,633.7976609772304,3317.167831992765,1307.2748682273095,1553.2669321384674,4613.623711438007,263.55432461446253,371.03037524146293,0,0,0,0
30000.0,1.665587538093547,26,2,10397.58080596386,2866.235015237419,934.1068337287388,468.1774466690341,510.14568235737113,310.82938028968647,556.8986793098874,6,1,0,0
30000.0,1.0,46,2,4392.928032509505,578.5007445514221,0.0,1193.4857634845926,938.5307439423448,820.3028510288078,94.32233976620564,8,0,0,0
165738.5227837038,2.426147721629618,32,1,89320.96598273843,3229.540911348153,1278.4431648888544,3549.1766304004555,1278.4431648888544,2540.9181773036944,2024.4511267703508,5,0,0,0
180000.0,2.4380705510818896,31,2,13615.42905441358,3106.6493857573228,219.03527554094475,2211.4730080525987,657.1058266228343,2000.0,2809.6472445905524,9,1,0,0
102102.97295204978,2.4735315301366523,32,0,-200.20233470101243,46110.96485748504,1130.1834886436673,542.9079105111028,739.8071182399949,37352.67020396724,1323.6287211754513,0,0,0,0
360000.0,1.776830663720928,52,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
140000.0,2.83997331604757,38,1,138462.53392902316,8455.909274561738,880.1467617383657,6135.889261597415,39359.89326419028,4863.877253818821,5055.059108731169,5,0,0,0
201170.04943043235,3.0,31,1,18691.3665368592,234.00988608646912,2882.9950569567654,234.00988608646912,2765.990113913531,234.00988608646912,2882.9950569567654,9,0,1,0
80000.0,2.0,29,0,16561.59518516368,2706.7157195281216,3583.8683965594005,0.0,1066.758059803456,527.6177429586567,1853.3578597640608,6,1,0,0
50000.0,1.8502662774357044,24,0,8944.962428759161,16851.651725416927,2299.467445128591,783.0177118826446,1740.3305099790039,12325.40972212972,2134.897491576977,3,0,0,0
290000.0,3.0,33,-2,185.83167234666973,0.0,0.0,0.0,740.1545982513162,0.0,0.0,0,1,0,0
20000.0,1.0525086126080219,54,1,9076.280006268935,0.0,1189.4982774783957,10.501722521604373,473.7456936959891,1326.4879423487694,0.0,7,0,0,0
280000.0,2.7337709060929005,57,-1,-42.9248345948113,0.0,207.6586932475376,0.0,0.0,0.0,146.7541812185801,0,1,0,0
100000.0,2.307066475094415,37,2,50374.97700517674,552.7196551699469,1593.7471072828455,2989.874698656371,0.0,736.959540226596,0.0,11,0,0,0
56601.19229144993,1.339880770855007,36,-1,3369.647735935808,0.0,265.1070012669053,0.0,132.55350063345264,824.7786607393366,15461.48731467653,2,1,0,0
360000.0,2.3967985713578317,35,-1,309.5028856591088,0.0,154.7514428295544,576.9924428790721,154.7514428295544,154.7514428295544,154.7514428295544,0,0,0,0
90000.0,1.0,51,0,65169.750117088384,1935.7400295459172,2299.105090606589,1802.6847281802334,2082.807248621146,1610.3983571743418,1815.9112007792,1,0,0,0
310000.0,3.0,36,-1,134.9954078576168,134.9954078576168,419.82088377698415,0.0,261.9800992050014,306.4840798174026,261.9800992050014,0,0,0,0
50000.0,2.938126470482659,27,-1,1394.2692575959588,430.0321735977195,788.4766735438757,38370.24937128602,1254.2750910353154,4733.881949545917,4441.328552506625,0,1,1,0
50000.0,1.3626217307144728,45,0,50581.80741863364,2010.835430577854,2264.170040364355,318.68913464276363,1898.8285371306622,1920.948462704245,1929.6513842413924,2,1,0,0
200000.0,2.7676053606703555,53,0,111783.57160437937,3354.9149745523346,4347.753621912639,2918.6446878106563,5969.486074729182,3030.003825532889,3183.7854919112096,0,1,0,0
30000.0,1.0814427259394832,34,1,10221.750439824013,97.73127112737984,97.81271385331934,48.21409375617406,591.8557274060516,122.16408890922482,0.0,7,1,0,0
334539.58227800735,2.5153472573997546,40,1,214504.37679579295,14352.988064263602,8484.652742600245,8184.652742600245,7360.743080179828,3683.360843761865,7851.534725739975,6,0,0,0
30000.0,2.5554228867173276,27,0,22019.129752041976,2577.950247267474,1222.169154686931,1555.4228867173274,1044.4577113282674,1000.0,1044.4577113282674,4,0,0,0
150000.0,3.0,29,2,17006.509441325525,3253.3514377709716,366.6214055725707,3166.8929721371464,366.6214055725707,2266.7571888548587,2266.7571888548587,9,1,1,0
180000.0,1.7096266411318437,34,-1,1108.2624822215296,837.61527830609,2694.971321800205,1000.3548133205659,1199.3363669327045,1525.9524323012508,2154.92522906664,0,0,0,0
360000.0,2.354938792263864,33,-1,3.1944491303747773,0.0,2799.8758975928085,1253.3539266313119,0.0,0.0,141.6205781132818,0,0,0,0
50000.0,1.742777106743218,30,0,47330.23201151737,1427.5825550553639,1229.0344941010019,272.656266852189,25.722289325678204,25.465066432421423,70.2218498591015,0,0,0,0
310000.0,3.0,33,-2,2335.701032535571,0.0,0.0,0.0,0.0,4.534651502018242,32.859793492885814,3,0,0,0
20000.0,2.0,25,0,19062.68698165627,1875.2367350339819,4269.30314484902,499.0530598640725,105.63289767122868,0.0,0.0,3,0,0,0
260000.0,1.9121121438639537,38,0,142863.20538793705,3100.480389987732,8046.842809662168,9973.584975327587,0.0,5386.279492926385,4691.009844308186,4,0,0,0
111351.91918994853,1.8648080810051477,29,2,86204.43426205713,9291.81906955285,2646.1333326830127,4864.808081005148,3754.076767597941,3494.6343432963968,4027.0383837989702,11,0,0,0
40000.0,2.0,35,0,38301.601210700064,0.0,1831.8143684970007,2679.957739714704,245.02798316188526,1712.0167898971313,1301.6026955209,8,0,0,0
80000.0,1.5721836247044254,29,0,44394.988663570206,3283.449125886724,2000.0,1771.1265501182297,858.2754370566382,1742.5173688830087,1771.1265501182297,2,1,0,0
260000.0,2.4670991129260402,37,0,137676.87932871058,9136.79290340832,5062.558427202619,3227.6548703189374,14511.082285891685,0.0,2731.1285132785565,8,0,0,0
50000.0,2.0,43,0,47063.4078246535,1939.0684937266315,2085.457996421081,1032.6720572627014,813.8623541898389,668.9770590316398,731.7174454317483,0,0,1,0
30000.0,1.0,54,0,13451.118226573677,0.0,1452.4646489113434,613.6087464710637,631.3615905018477,635.6049544300184,642.3464223376666,3,0,1,0
50000.0,1.526514532913914,43,0,50892.59481141093,2196.87867405616,2239.9018207405265,2867.0086954258154,1892.4125775290763,1836.3897574661632,2090.6737834221244,0,0,0,0
130110.57273554847,1.0110572735548469,30,-1,62007.43039360495,4036.2179169367337,6677.705803486574,20856.34266062814,92126.31062561678,3274.521058370505,3317.271711624944,0,0,0,0
100000.0,3.0,27,0,78152.21668429479,1367.7534617176739,3360.417910582814,3036.0884818395166,2970.557649803864,2876.9499906973574,2781.4901583482283,6,1,0,0
16084.71124491136,1.0,31,0,10205.60454354629,1830.6817630597507,1013.9948358632961,0.0,19332.892716545895,559.6301702001313,373.73548948443874,0,0,1,0
60000.0,1.6188024790893636,25,1,60869.70711720269,2832.27309079932,2306.479258390036,513.8542581875379,1807.1611856298323,1547.5513295377632,1100.439174342494,4,0,1,0
20000.0,2.0,40,2,17217.95448694543,2416.724006566847,0.0,17.35115681310367,1308.0841453211215,1000.0,5.895212314813534,12,0,0,0
305804.27410188573,3.0,52,0,264931.527997587,9442.940431784298,8612.939312127333,8088.998880343034,8222.043860675823,8129.551154617279,8312.424051217673,0,0,0,0
50000.0,2.0,28,1,33779.29990663906,1879.102896491936,957.904578140248,2890.4135482745864,1307.0661061172293,1272.7238730060963,192.93389388277066,7,1,0,0
500000.0,3.0,39,-1,2080.9534891313997,3130.4118353071467,1846.5026190687643,1951.2898982880863,0.0,373.8896096602807,137.03679677990644,0,1,1,0
150000.0,3.0,34,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
160000.0,3.0,46,1,22297.271299322936,0.0,153.1241194476419,90.76084170896593,0.0,787.0579739608794,0.0,3,0,1,0
20000.0,2.577970215906718,34,1,14849.215377523633,2222.2622844064044,1251.9517811036894,1127.030965012078,344.3763038201183,1288.985107953359,1195.7165256687435,5,0,1,0
276326.0749637205,2.0,47,1,107110.31990259692,5859.011715057703,6184.43103682123,2.7554437772096136,3897.9341230046284,4061.1948726418336,4061.1948726418336,7,0,0,0
205805.89083962847,1.5805890839628471,35,0,197649.4216420804,9082.76804031604,9141.312221613252,7517.317042590959,7013.112503047677,7049.673871209534,6328.342921441361,1,0,0,0
70000.0,1.0,51,0,54648.80120816679,1157.4851586699283,1165.1081410742886,3040.7071687466632,2078.0746397953735,2255.0601145585633,2100.0,7,0,0,0
100000.0,1.3588024748238832,47,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
60000.0,2.1424700263814396,34,0,54477.133599837405,2685.6577443821875,1308.6229262260197,637.4603373062245,3549.3011208014836,678.2907691265438,689.4603373062245,0,1,0,0
210000.0,3.0,34,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
50000.0,2.0,27,0,24260.109666195574,4112.651958315716,1212.5644786285839,37.879258664103524,1.5151703465641408,49678.52907919715,28.588119746493224,3,0,1,0
20000.0,1.9394443224146307,31,0,20627.245547989707,0.0,1097.2709685802886,451.58013618527207,426.93896332707527,654.2844893514159,629.3222490687813,5,0,0,0
30000.0,2.5407738739763253,26,0,7827.554866145371,0.0,1476.683740929264,637.7678378071024,385.19346849408134,752.5743693130211,385.19346849408134,6,0,0,0
611307.1832948824,2.0724401392093132,45,0,154608.08974980877,246.29647331166504,5968.191554530197,5782.67958237206,5789.9235962929915,6254.4279280804285,5565.359164744121,4,0,0,0
20000.0,1.0,24,2,9150.035038027667,0.0,2300.8864411230247,0.0,82.59463239747956,1058.7026838012603,0.0,12,0,1,0
20000.0,1.4639946123100702,38,2,15707.038733892867,0.0,2128.5265076098894,0.0,428.80431015194375,907.201077537986,1185.597844924028,10,0,0,0
20000.0,2.3054950519395923,52,-1,493.78455418276565,127.08594160687034,310.435247894818,310.435247894818,304.1847033622743,777.1210403221796,0.0,0,0,0,0
111313.03935345635,2.0,30,0,1430.245348560088,1445.3775628962157,2881.826458188928,1954.0436226290276,1931.984561490961,111.47704110844461,91490.86943854697,3,1,1,0
230000.0,3.0,50,-1,586.8245379799171,1245.6212080915345,2003.1432201587422,40.163821088790215,2803.9559758655846,1252.6770144990246,2625.6264286148275,1,1,0,0
20000.0,1.1152430528399313,38,0,19086.816093542253,1498.7433682972462,1341.3980203526678,1490.031475929346,517.2864579259897,610.5447393348537,1458.3396363983647,0,0,0,0
20000.0,2.0,42,0,14250.806883201596,1560.4264473381675,1563.4362668363915,2127.6457494651677,888.5252037694859,71.34386958752907,1512.8196015665092,3,0,0,0
120000.0,2.0,28,1,4956.713227099006,809.2498624057753,198.76251246952936,198.76251246952936,198.76251246952936,0.0,397.5250249390587,5,0,1,0
110000.0,2.2921088968436045,28,0,59316.80988394391,353.4517651807615,2179.173051949213,1837.1019928407559,2094.7115800846454,1521.9658717862503,1141.578220631279,3,1,1,0
364755.51203273144,2.5244487967268547,45,0,344809.28406785586,7639.401133952826,13900.634689451355,12160.81019022133,13748.118169749077,12909.625276760371,8582.147482071685,1,0,0,0
20000.0,2.0,46,0,16409.081840527564,1293.673741783359,1985.8266847594018,1064.1601686151466,948.7774599873776,952.0400421537867,796.7374178335909,0,0,0,0
80000.0,1.0876198109334727,50,2,77309.8582305802,4903.61820797318,3178.8578298401253,0.0,1992.9904151253222,808.2427344846849,1526.285943280042,7,0,0,0
50000.0,2.0,30,0,48368.715305792604,2522.9105678288297,1772.3485573718353,1709.397275634302,1642.182925871622,1417.4532531497744,2807.276419572074,0,0,0,0
80000.0,1.2210338352023662,34,0,77382.52407867575,2996.463458636762,2488.7272744046795,1758.4456389819552,1734.317330086756,1691.0303192452336,1637.2834764329173,0,1,0,0
100000.0,2.4009815233650063,39,0,101800.5352194579,1546.1847540954645,3923.7921478130797,3215.662239047398,3227.0453223837317,3304.745957757405,3346.0470546640004,2,0,0,0
200000.0,2.0,35,0,54296.24824148609,2479.7699478209147,1239.8849739104573,1859.8274608656861,1859.8274608656861,1239.8849739104573,1239.8849739104573,4,0,0,0
10000.0,2.5972632332343917,29,2,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0,0
180000.0,2.0,46,-1,564.537538368723,2906.575574263945,717.1471468478283,62.8528531521717,62.8528531521717,125.7057063043434,0.0,0,0,0,0
150000.0,1.4720425812795521,47,0,143233.78006567011,5715.679334541194,5089.3564340704625,3978.4446842775837,3478.280772417254,3504.678643353276,3111.8296748817916,0,1,0,0
30000.0,2.362232723527947,28,0,21093.559303792044,1084.2043700024901,3010.2138211776423,637.767276472053,963.7767276472053,1063.7767276472052,1072.4465447055893,7,0,0,0
30000.0,2.0,26,0,26265.42744317419,1997.6902214009842,2003.129079334797,1000.0,998.0089708476484,2245.519029517909,0.0,0,0,1,0
50000.0,1.7196872486075732,41,2,50210.9449094603,84.09382541772803,3663.1574195159965,570.156136332196,1647.927184251112,5056.062550278485,2380.508819422737,6,0,0,0
10000.0,2.315528358943504,29,0,6772.993551812768,1126.1335373079237,1260.2155612538957,1377.8218120714155,408.589465716082,471.93666271668366,587.8137912724862,0,0,0,0
30000.0,2.641963652865335,31,0,30659.936276255583,1681.524427997275,956.1803152821002,2002.5062544299426,1001.7901817356733,930.9355674647578,3552.280621488266,1,1,0,0
200000.0,2.0367851931401892,50,-1,9531.376011115575,55118.660571670116,8924.852295506153,4248.6969280802705,1142.9613240259787,27844.74860477365,0.6989186696635935,0,0,0,0
300000.0,2.35151708626756,38,0,9288.514012930937,3921.049762746591,4190.496588539027,1628.6609997885807,4210.1201422265685,19607.27082640778,11798.632506725015,0,1,0,0
180000.0,1.2501257343301395,54,1,33983.19295148652,1870.1847438826576,500.25146866027876,2828.4601823690286,1499.9497062679443,1574.987426566986,1649.9748531339721,8,0,0,0
200000.0,1.8510960141835957,37,0,840.4542886730428,1705.2993072558133,3767.2501589728195,3797.830648249795,1005.9917070984376,1340.1201900847625,490.3280479217642,0,0,0,0
50000.0,1.152598710131801,45,1,46664.33430705906,2388.297744183522,2349.6424256565056,198.715954128178,520.2436542448935,1036.8208101076582,693.3862812616966,6,0,0,0
110000.0,2.0,28,0,99792.49871954072,2845.5163716840116,2874.8106739740774,2874.8106739740774,3312.216010961116,2874.8106739740774,2874.8106739740774,1,0,1,0
80000.0,2.0,34,-1,2223.8047258780457,1619.7030996124963,2426.3128253343916,1815.9363002124483,1809.8515498062482,2154.4005415573265,3833.689334520634,0,1,0,0
250000.0,2.994062024912925,40,1,177.64943449317957,7.950948641593186,1407.2265156809701,0.0,0.0,6.775229574352352,10.213317149768727,8,0,1,0
110000.0,2.0,41,1,58061.7413441994,1495.5484752504985,2268.773478987976,2266.1720528056107,2170.632984378757,2288.4767106713425,535.3117887775562,7,0,0,0
50000.0,2.0,26,0,9382.18490304573,0.0,1183.5256554718462,0.0,263.0057012159658,230.12998856397007,263.0057012159658,4,0,0,0
150000.0,2.2952829057933757,38,0,146711.34479135546,5440.428134762609,4509.055831911449,3569.5983576747212,4233.481119637271,4901.666956368749,2811.6955465956407,0,0,0,0
30000.0,2.0,37,0,29388.179505834232,1933.2674122115075,1511.8992652815732,2779.529343266132,2933.150195047341,8331.501950473414,1933.1501950473414,0,0,0,0
320000.0,3.0,33,-1,492.8001559080314,0.0,2138.2637153441046,0.0,0.0,0.0,0.0,1,0,1,0
100000.0,2.8553401080243073,42,0,68147.30256155785,4725.146205246184,3014.4659891975693,2956.6020324072924,5422.622356480214,383.34871373558553,4681.748237653476,2,0,0,0
50000.0,2.0,42,2,44035.48941292246,5305.958538852515,1287.7202373277078,4818.335084231567,1955.1260809682979,178.80069502205413,1938.808292229497,8,0,0,0
30000.0,2.0,31,2,30243.949417718068,1753.0676347152396,0.0,1218.7729461139043,1000.0,1017.2148159586802,338.3085571010208,6,0,0,0
90000.0,2.0,29,0,92544.67721517356,2214.4636470169503,3493.6720767132274,3424.438557655051,2752.5891268426376,2510.8544138390416,3640.8285285135303,1,1,0,0
20000.0,2.4624387722042096,31,0,16750.861102480256,3590.223250363026,602.7650946765841,931.3492135683134,21776.793450055822,599.5280232711547,591.3173505753697,0,0,0,0
137596.14425883675,2.759614425883676,37,1,136702.7913916869,8038.457703534703,858.6572707435103,5923.313811197766,47019.25876419667,4854.8047202393955,6885.580853876929,4,0,1,0
176723.1966892176,2.672319668921761,42,2,113647.17692164645,7133.773945530707,3428.8303115009803,5360.448364186063,1379.5341938393867,4836.15983446088,4836.15983446088,7,0,0,0
100000.0,2.0,25,2,87374.12026701865,7824.52986112883,0.0,3114.7535540280164,3606.1741068275974,3523.763251028736,4382.965246141814,2,0,1,0
200956.84123601022,3.0,39,-1,9147.652769194407,5416.1453125179705,7167.763092700767,6026.163431949179,6382.736494404087,19260.259111606632,4443.808216624578,0,0,0,0
74902.81943332957,1.0,36,0,61319.39825962902,4286.394720666139,3617.711457499717,45166.62015332308,7701.426423459966,7715.1888109899755,5617.7724646555125,0,0,0,0
10000.0,1.3090598767895856,26,3,8326.094012321042,0.0,0.0,0.0,690.9401232104144,0.0,734.5470061605207,16,0,1,0
20000.0,2.0,23,2,4807.556180170256,0.0,2190.2038415426628,63.70793272517963,0.0,78.08935433423107,0.0,9,1,1,0
210000.0,2.0,37,-1,438.21202062812563,483.93679479670686,1429.244327739878,11372.058741457457,103.24282404558582,2546.623464285556,3284.5879604370584,0,0,0,0
200000.0,2.64960966215401,40,-1,513.4258358092619,513.4258358092619,513.4258358092619,513.4258358092619,513.4258358092619,513.4258358092619,590.7293856055891,0,0,0,0
50000.0,1.4356270753566154,41,2,19163.21974968657,3348.501660285292,0.0,1266.3151979636,1076.7203065174615,943.5627075356615,1261.8002145664527,6,0,0,0
130000.0,2.827513512667636,29,0,112494.27567406851,4608.586108508208,10974.77319337121,864.4673555858153,3603.821347667554,7897.224967967069,142.30135204920043,3,1,1,0
20000.0,2.0,32,2,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,0,0
30000.0,2.0,26,2,11814.665159928982,0.0,236.49051756078637,0.0,1841.894310536472,472.98103512157275,472.98103512157275,16,0,0,0
90000.0,2.0,39,-1,364.2909412966884,204.32346492052713,409.99593454702017,204.32346492052713,204.32346492052713,204.32346492052713,204.32346492052713,0,1,0,0
250000.0,2.0850053155053003,51,-2,289.1383203003251,0.0,144.56916015016256,144.56916015016256,144.56916015016256,144.56916015016256,144.56916015016256,0,0,0,0
50000.0,2.0,29,1,15743.962354276266,1138.4319271481727,1916.928957940114,120.75063562038768,1254.035666251695,1132.404187723382,130.4206043867021,9,0,0,0
20000.0,1.3917205938057782,34,-1,708.2613246992134,533.5539398618364,1067.1078797236728,0.0,533.5539398618364,472.02481920671624,686.3249714460899,1,0,0,0
30000.0,1.7235994460812551,53,0,14273.326755757167,1527.6400553918745,1527.6400553918745,1583.4159667648753,1883.911767354127,0.0,1278.879556865004,2,0,0,0
70763.08774232691,2.076308774232691,30,0,6488.426850888223,10776.441777817628,2771.0736773019275,3787.134025645968,0.0,923.6912257673092,68.67789680942167,3,0,0,0
240000.0,2.1257960064194763,26,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0
195055.25038993472,2.494474961006528,45,0,69089.31476693353,3752.762519496736,3307.735054590861,3813.260093584333,2606.019321607568,3837.9838416346593,4011.0500779869444,5,0,0,0
30000.0,1.8131525395420165,44,1,12862.361086432958,0.0,2632.127588328605,93.79742514990767,452.0688815993866,441.3110511248824,374.632542882437,7,0,0,0
80000.0,2.9558980551329737,37,2,67043.75080081179,3073.538833079784,2544.1019448670263,3000.0,2991.1796110265946,123.48544562767347,2676.5145543723265,11,0,1,0
282408.8954096955,2.24088954096955,37,2,165300.28173292155,8661.309305396811,4554.662754182698,2894.470043929756,4446.869069000374,6000.438035624205,5505.381055546972,8,0,1,0
360000.0,2.0,33,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
90000.0,1.0,41,1,7210.137861521651,1642.2836188301005,554.1458215018381,492.8597793713177,214.2868605962251,171.42948847698008,171.42948847698008,3,1,0,0
30000.0,1.5368189262427812,24,0,18750.403625048795,1128.148043653182,1287.4705550427755,1082.9963639343393,728.6487606825444,1003.5242729951422,561.3336232619693,1,1,1,0
240000.0,2.02345552803236,55,1,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0
20000.0,2.0,27,0,7671.920444726723,2616.736194593219,3002.0711659461867,1807.5229442157622,0.0,437.4478540550858,4716.652761081356,7,0,1,0
200000.0,1.0,37,1,200394.47380672945,7978.074670419723,6656.756886982654,5800.684607671016,5859.221147350766,2693.8067097563912,5690.697663400348,6,1,0,0
90000.0,1.7640378763094018,26,0,91417.46748723774,955.0473453867522,1932.5867432917094,1169.2343896025325,714.9977984703787,461.7157829272641,764.0378763094018,3,0,1,0
140000.0,1.4140857992856433,42,0,138997.63569595348,5885.914200714356,5361.885180663409,5972.862468603978,5103.521449821411,5046.1663225307075,5020.704289964282,1,1,0,0
130000.0,2.629776310075786,41,0,77726.81018652738,999.6039627953777,5555.335534886321,4333.597358136415,3814.888155037893,7482.478908515345,3567.0251554721335,5,0,0,0
208248.38251951666,1.0875808740241677,52,0,217582.3855123143,8380.756350803547,8743.388039109188,5924.330124843119,5472.236862934339,5765.290673940007,5403.310715077319,0,0,0,0
80000.0,2.5274435212399915,25,0,79971.43148800463,70.0789535132006,2330.3974071331636,3012.139740422549,1928.899309216966,1332.652123910344,1379.4247339035924,6,0,1,0
90731.43664627314,2.0,25,-1,90688.11536978111,3739.7543382007752,2098.451320768466,2055.4219123860425,66130.36037685133,2369.30271408479,2420.869955723567,0,1,0,0
170000.0,2.0,45,0,163067.04463632937,1040.5158458855558,6268.103625169437,3805.1721386253207,3293.10305517903,3293.10305517903,3378.447902420078,3,0,0,0
130000.0,2.0230560946218326,39,1,9484.966880169295,2938.2327225081103,7.401006373608286,488.47195268908365,495.87295906269196,2637.748544521052,488.47195268908365,1,1,0,0
